OccurrenceID	TaxonID	Event ID	Institution Code	Collection Code	Catalog Number	Sex	LifeStage	Reproductive Condition	Behavior	Establishment Means	Remarks	Count of Individuals	Preparations	FieldNotes	Sampling Protocol	Sampling Effort	Recorded By	Identified By	Date Identified	Event Date	Modified Date	Locality	Decimal Latitude	Decimal Longitude	Verbatim Latitude	Verbatim Longitude	Verbatim Elevation
1541	Aspidosperma rigidum																					South America (tropical)					
1542	Aspidosperma sandwithianum																					South America (tropical)					
1543	Aspidosperma sessiliflorum																					South America (extratropical)					
1544	Aspidosperma sessiliflorum																					South America (extratropical)					
1545	Aspidosperma sessiliflorum																					South America (extratropical)					
1546	Aspidosperma sessiliflorum																					South America (extratropical)					
1547	Aspidosperma spruceanum																					South America (tropical)					
1548	Aspidosperma spruceanum																					South America (tropical)					
1549	Aspidosperma spruceanum																					South America (tropical)					
1550	Aspidosperma subincanum																					South America (extratropical)					
1551	Aspidosperma tomentosum																					South America (extratropical)					
1552	Aspidosperma verruculosum																					South America (tropical)					
1553	Asteranthos brasiliensis																					South America (tropical)					
1555	Asteropeia rhopaloides																					South-East Asia (tropical)					
1556	Asteropeia rhopaloides																					Madagascar					
1557	Asteropeia rhopaloides																					Madagascar					
1558	Astrocaryum murumuru																					South America (tropical)					
1559	Astrocaryum murumuru																					South America (tropical)					
1560	Astronia atro-viridis																					South-East Asia (tropical)					
1561	Astronia gracilis																					South-East Asia (tropical)					
1562	Astronia macrophylla																					South-East Asia (tropical)					
1563	Astronia spectabilis																					South-East Asia (tropical)					
1564	Astronium balansae																					South America (tropical)					
1565	Astronium balansae																					South America (extratropical)					
1566	Astronium balansae																					South America (extratropical)					
1567	Astronium concinnum																					South America (extratropical)					
1568	Astronium fraxinifolium																					South-East Asia					
1569	Astronium gracile																					South America (tropical)					
1570	Astronium graveolens																					South America (tropical)					
1571	Astronium graveolens																					South America (tropical)					
1572	Astronium graveolens																					South America (tropical)					
1573	Astronium graveolens																					South America (tropical)					
1574	Astronium graveolens																					South America (extratropical)					
1575	Astronium graveolens																					South America (extratropical)					
1576	Astronium graveolens																					Central America (tropical)					
1577	Astronium graveolens																					Central America (tropical)					
1578	Astronium graveolens																					South America (tropical)					
1579	Astronium graveolens																					Mexico					
1580	Astronium graveolens																					South America (tropical)					
1581	Astronium graveolens																					South America (extratropical)					
1582	Astronium graveolens																					South America (extratropical)					
1583	Astronium lecointei																					South America (tropical)					
1584	Astronium lecointei																					South America (tropical)					
1585	Astronium lecointei																					South America (tropical)					
1586	Astronium lecointei																					South America (tropical)					
1587	Astronium lecointei																					South America (tropical)					
1588	Astronium lecointei																					South America (tropical)					
1589	Astronium lecointei																					South America (tropical)					
1590	Astronium lecointei																					South America (tropical)					
1591	Astronium lecointei																					South America (tropical)					
1592	Astronium ulei																					South America (tropical)					
1593	Astronium ulei																					South America (tropical)					
1594	Astronium urundeuva																					South America (tropical)					
1595	Astronium urundeuva																					South America (extratropical)					
1596	Astronium urundeuva																					South America (tropical)					
1597	Astronium urundeuva																					South America (extratropical)					
1598	Astronium urundeuva																					South America (tropical)					
1599	Astronium urundeuva																					South America (tropical)					
1602	Atalaya australiana																					Australia/PNG (tropical)					
1603	Atalaya salicifolia																					Australia/PNG (tropical)					
1604	Atalaya salicifolia																					Australia/PNG (tropical)					
